date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2023-06-02,6,496.44849933258797,463.8588957055214,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-03,6,496.45125603407683,460.50184049079746,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-04,6,496.45220492382435,461.2085889570551,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-05,6,496.44988865285166,462.26871165644167,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-06,6,496.4485507783615,465.7141104294478,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-07,6,496.44832885359875,460.3251533742331,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-08,6,496.44824958884755,464.5656441717792,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-09,6,496.44846372861423,468.0957055214724,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-10,6,496.4491818992881,467.919018404908,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-11,6,496.45006655438897,474.1030674846625,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-12,6,496.4486558645201,478.07484662576684,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-13,6,496.4493952912059,484.2552147239264,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-14,6,496.4492070439119,488.49570552147236,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-15,6,496.4481655153886,489.1141104294478,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-16,6,496.44836309595667,497.94478527607356,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-17,6,496.4485209256717,486.81717791411046,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-18,6,496.44856805850003,479.7533742331288,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-19,6,496.4485550071404,489.0257668711656,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-20,6,496.45003119251373,487.4355828220859,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-21,6,496.44984702538073,495.02944785276065,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-22,6,496.4484096011313,476.1312883435582,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-23,6,496.4483666074545,472.8662576687116,496.4485992498526,479.7736196319018,496.4490744966098
