date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2024-06-17,6,640.5869625662815,658.0972300734876,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-18,6,640.5859864478484,663.4553420011304,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-19,6,640.5834810658724,648.6554550593554,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-20,6,640.5824547731517,664.8595251554549,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-21,6,640.5850376296777,679.2761447145277,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-22,6,640.5869625662815,629.8999434708873,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-23,6,640.5869625662815,621.3518937252683,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-24,6,640.5866093747425,654.5248728094966,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-25,6,640.5834506253084,654.1416054267946,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-26,6,640.5826459245213,643.4245336348217,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-27,6,640.5817227146713,630.5375918598075,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-28,6,640.5817190240967,642.2764273600902,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-29,6,640.5849718385393,652.3558507631428,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-30,6,640.585922357099,661.9248162803842,640.5869625662815,638.2358677218765,640.5840342824449
2024-07-01,7,657.1031001104222,635.6596464258268,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-02,7,657.1022242005993,628.3969254419683,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-03,7,657.1014612108464,614.6784524724576,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-04,7,657.1005914616997,642.5760696899825,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-05,7,657.1013347212256,646.7268767614661,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-06,7,657.1048841877523,643.3830386881891,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-07,7,657.1059745828118,653.2977965667441,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-08,7,657.1035787020442,666.0941327184223,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-09,7,657.1017397119301,650.3002562131699,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-10,7,657.101600419182,653.1826287471181,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-11,7,657.1002203034191,651.3375608506283,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-12,7,657.099933071773,667.3617729951325,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-13,7,657.1046966057328,670.3593133487067,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-14,7,657.1056605444691,650.5305918524217,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-15,7,657.1025230219233,644.0748398667697,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-16,7,657.1025599049559,654.9117345631571,657.1066008169237,673.4978221880609,657.1037232597581
